Date,Open,High,Low,Close,Volume,Adj Close
2013-04-01,81.389999,81.959999,81.279999,81.93,14753600,74.171066
2013-03-01,75.790001,81.589996,75.730003,81.529999,10236400,73.808952
2013-02-01,74.139999,77.019997,73.559998,76.110001,9988600,68.902237
2013-01-02,71.019997,74.800003,70.300003,73.919998,10488600,66.388588
2012-12-03,69.800003,71.620003,69.18,70.099998,12268600,62.957794
2012-11-01,71.099998,71.900002,68.510002,69.730003,10721100,62.6255
2012-10-01,68.919998,72.739998,67.800003,70.82,13195100,63.046906
2012-09-04,67.489998,69.639999,66.970001,68.910004,11079800,61.34655
2012-08-01,69.480003,69.75,66.849998,67.43,10184900,60.028988
2012-07-02,67.419998,69.699997,67.00,69.220001,13507600,61.067612
2012-06-01,62.040001,67.699997,61.709999,67.559998,22353700,59.603115
2012-05-01,64.910004,65.489998,62.00,62.43,13241200,55.077301
2012-04-02,66.040001,66.300003,62.759998,65.099998,12051400,56.879116
2012-03-01,65.110001,66.18,64.120003,65.959999,9975900,57.630516
2012-02-01,65.970001,66.32,64.019997,65.080002,10192900,56.861645
2012-01-03,65.589996,66.00,64.339996,65.910004,11284900,57.082615
2011-12-01,64.68,66.32,62.849998,65.580002,10249700,56.79681
2011-11-01,63.68,65.489998,61.049999,64.720001,11997400,56.051991
2011-10-03,63.650002,65.860001,60.830002,64.389999,12633800,55.253418
2011-09-01,65.660004,66.139999,61.00,63.689999,13305600,54.652744
2011-08-01,65.279999,66.230003,59.080002,65.800003,22001900,56.463352
2011-07-01,66.480003,68.050003,64.129997,64.790001,10972100,55.105721
2011-06-01,67.019997,67.360001,64.690002,66.519997,10978000,56.577133
2011-05-02,65.919998,67.370003,64.800003,67.290001,13684000,57.23204
2011-04-01,59.630001,65.970001,59.060001,65.720001,14145900,55.41608
2011-03-01,61.25,61.50,57.50,59.25,11487600,49.96048
2011-02-01,59.700001,61.450001,59.360001,61.439999,11577000,51.807121
2011-01-03,62.630001,63.540001,59.689999,59.77,13815400,49.947243
2010-12-01,62.18,63.16,61.560001,61.849998,9869700,51.68541
2010-11-01,63.880001,64.919998,61.25,61.549999,11144100,51.434715
2010-10-01,62.09,64.230003,61.299999,63.740002,10382400,52.810341
2010-09-01,57.669998,62.700001,57.439999,61.959999,10575400,51.33556
2010-08-02,58.50,60.25,56.990002,57.02,11543000,47.242634
2010-07-01,59.07,61.73,56.860001,58.09,15413600,47.679512
2010-06-01,58.209999,60.150002,57.549999,59.060001,16961100,48.475674
2010-05-03,65.160004,65.620003,58.189999,58.299999,19229500,47.851875
2010-04-01,65.370003,66.199997,64.209999,64.300003,11910300,52.298904
2010-03-01,63.27,65.489998,63.02,65.199997,11386300,53.030922
2010-02-01,63.259998,64.699997,61.889999,63.00,11721000,51.241535
2010-01-04,64.709999,65.949997,62.220001,62.860001,13840500,50.739437
2009-12-01,62.950001,65.410004,62.950001,64.410004,9965800,51.99057
2009-11-02,59.150002,63.439999,58.799999,62.84,12211600,50.723293
2009-10-01,60.93,62.740002,58.779999,59.049999,13693800,47.289967
2009-09-01,60.349998,61.540001,59.279999,60.889999,9928500,48.763523
2009-08-03,61.16,61.490002,59.50,60.439999,10573800,48.403141
2009-07-01,56.82,62.470001,55.709999,60.889999,12890300,48.371498
2009-06-01,55.75,57.23,54.540001,56.799999,14441400,45.122368
2009-05-01,52.529999,56.48,51.669998,55.16,13488300,43.819538
2009-04-01,52.299999,54.130001,50.119999,52.360001,15542900,41.230392
2009-03-02,49.029999,53.700001,46.25,52.599998,20083500,41.419376
2009-02-02,57.25,59.130001,49.939999,50.00,17801100,39.372032
2009-01-02,60.130001,61.00,55.09,57.689999,18162400,45.053825
2008-12-01,57.66,60.25,54.950001,59.830002,14868800,46.725094
2008-11-03,61.490002,63.009998,54.490002,58.580002,20175800,45.748886
2008-10-01,69.07,69.07,52.060001,61.34,28704800,47.50951
2008-09-02,71.089996,72.760002,66.900002,69.279999,18434600,53.659256
2008-08-01,68.50,71.900002,67.93,70.43,11163400,54.549961
2008-07-01,63.75,69.25,63.740002,68.470001,14655400,52.689655
2008-06-02,66.550003,67.099998,63.099998,64.339996,11466800,49.511497
2008-05-01,67.129997,68.32,64.540001,66.739998,10997900,51.358368
2008-04-01,65.129997,67.739998,64.510002,67.089996,10684100,51.266392
2008-03-03,62.00,65.809998,61.169998,64.870003,14414500,49.569996
2008-02-01,63.349998,64.07,61.360001,61.959999,11547600,47.346336
2008-01-02,66.559998,68.849998,61.720001,63.139999,17202500,47.930103
2007-12-03,67.620003,68.50,66.550003,66.699997,10284200,50.632526
2007-11-01,64.800003,68.75,63.73,67.739998,14358500,51.422001
2007-10-01,65.660004,66.800003,63.549999,65.169998,10584000,49.165302
2007-09-04,61.630001,65.75,61.259998,65.699997,12074400,49.565144
2007-08-01,60.509998,62.98,60.310001,61.790001,14975300,46.615379
2007-07-02,61.939999,63.880001,59.720001,60.50,14868200,45.337215
2007-06-01,63.349998,63.77,60.73,61.619999,12951700,46.176514
2007-05-01,64.529999,64.940002,61.650002,63.27,13292500,47.412987
2007-04-02,60.259998,65.449997,60.029999,64.220001,13144300,47.811905
2007-03-01,62.349998,62.93,59.869999,60.259998,15064600,44.863674
2007-02-01,66.800003,67.150002,62.720001,62.93,11003400,46.851498
2007-01-03,66.129997,68.220001,65.900002,66.800003,9188300,49.444824
2006-12-01,65.910004,67.25,65.290001,66.019997,8170400,48.86747
2006-11-01,67.379997,69.029999,65.220001,65.910004,9708100,48.786053
2006-10-02,65.00,69.410004,64.50,67.400002,9157300,49.608746
2006-09-01,64.870003,65.040001,63.25,64.940002,6809600,47.798103
2006-08-01,62.380001,65.129997,62.290001,64.660004,6743000,47.592014
2006-07-03,60.130001,63.00,59.68,62.549999,7101400,45.773369
2006-06-01,60.25,62.00,58.970001,59.919998,9531300,43.848763
2006-05-01,58.709999,60.93,58.189999,60.220001,9312000,44.068302
2006-04-03,59.490002,59.759998,57.32,58.610001,9458100,42.625546
2006-03-01,57.619999,61.099998,57.450001,59.220001,8300200,43.06918
2006-02-01,57.669998,59.709999,56.700001,57.650002,10120200,41.927361
2006-01-03,61.07,63.099998,57.450001,57.540001,12062900,41.61166
2005-12-01,61.849998,62.060001,59.759998,60.099998,9291900,43.462994
2005-11-01,62.48,63.779999,60.00,61.75,11850700,44.656239
2005-10-03,63.18,64.599998,60.529999,62.619999,11139300,45.049469
2005-09-01,63.18,65.330002,62.849998,63.279999,6909100,45.524281
2005-08-01,64.25,65.349998,61.650002,63.389999,6349400,45.603416
2005-07-01,64.82,65.43,62.669998,63.959999,7802500,45.777142
2005-06-01,67.099998,67.610001,64.43,65.00,7810000,46.521484
