Date,Open,High,Low,Close,Volume,Adj Close
2013-04-01,11.04,11.19,11.00,11.09,368200,11.09
2013-03-01,9.37,11.65,9.27,11.05,266000,11.05
2013-02-01,8.55,10.45,8.51,9.36,411200,9.36
2013-01-02,7.28,8.76,6.87,8.48,493000,8.48
2012-12-03,7.44,8.25,6.73,7.02,279500,7.02
2012-11-01,6.07,8.84,6.04,7.40,532400,7.40
2012-10-01,6.92,7.72,5.84,6.04,269300,6.04
2012-09-04,7.10,8.79,6.74,6.90,329700,6.90
2012-08-01,6.91,7.33,6.08,7.09,380000,7.09
2012-07-02,11.30,12.05,6.26,6.88,692800,6.88
2012-06-01,10.56,11.35,9.88,11.31,236000,11.31
2012-05-01,10.45,11.17,9.22,10.75,273900,10.75
2012-04-02,11.37,11.99,10.26,10.46,244600,10.46
2012-03-01,11.51,12.87,11.05,11.38,322100,11.38
2012-02-01,10.23,13.12,9.85,11.43,596800,11.43
2012-01-03,14.72,14.87,10.01,10.18,631700,10.18
2011-12-01,15.79,16.65,13.14,14.45,462800,14.45
2011-11-01,12.35,16.60,11.89,15.84,813400,15.84
2011-10-03,9.69,13.57,9.14,12.75,355200,12.75
2011-09-01,10.99,12.36,9.68,9.75,327900,9.75
2011-08-01,12.51,12.71,8.88,10.98,697000,10.98
2011-07-01,13.43,13.83,11.60,12.33,452800,12.33
2011-06-01,15.42,15.72,13.35,13.40,660900,13.40
2011-05-02,12.44,15.90,12.26,15.47,681000,15.47
2011-04-01,13.46,14.28,11.89,12.36,559000,12.36
2011-03-01,14.98,15.15,13.01,13.39,695800,13.39
2011-02-01,18.41,19.200001,14.55,14.84,1106500,14.84
2011-01-03,21.139999,22.75,17.51,18.33,955500,18.33
2010-12-01,25.50,25.950001,20.92,20.950001,608200,20.950001
2010-11-01,22.77,25.51,21.639999,25.07,794300,25.07
2010-10-01,25.08,26.690001,22.76,23.040001,536400,23.040001
2010-09-01,19.18,25.25,19.00,24.76,544700,24.76
2010-08-02,20.450001,25.42,18.82,18.90,625000,18.90
2010-07-01,23.540001,23.60,19.58,20.290001,658400,20.290001
2010-06-01,30.459999,31.139999,23.16,23.32,691800,23.32
2010-05-03,28.879999,30.98,25.00,30.01,508700,30.01
2010-04-01,25.48,30.49,25.450001,28.629999,298000,28.629999
2010-03-01,21.040001,27.209999,20.540001,25.24,309700,25.24
2010-02-01,21.389999,21.440001,18.200001,20.870001,379000,20.870001
2010-01-04,22.32,24.290001,20.110001,21.299999,358600,21.299999
2009-12-01,19.59,22.85,19.540001,22.030001,365000,22.030001
2009-11-02,16.559999,19.42,16.469999,19.35,366200,19.35
2009-10-01,16.889999,20.18,16.469999,16.49,506700,16.49
2009-09-01,17.059999,18.219999,14.51,16.940001,542300,16.940001
2009-08-03,18.82,20.58,16.93,17.280001,383000,17.280001
2009-07-01,15.38,19.610001,13.95,18.35,522500,18.35
2009-06-01,16.82,17.27,13.36,15.16,459900,15.16
2009-05-01,16.620001,17.98,13.08,16.549999,375100,16.549999
2009-04-01,14.03,19.10,13.95,16.60,483100,16.60
2009-03-02,9.99,15.02,9.68,14.15,369100,14.15
2009-02-02,8.03,11.63,7.77,10.26,286400,10.26
2009-01-02,8.68,9.18,6.48,8.10,152400,8.10
2008-12-01,5.83,8.88,5.59,8.68,181000,8.68
2008-11-03,5.45,5.99,3.57,5.96,180400,5.96
2008-10-01,9.61,9.84,4.68,5.48,190000,5.48
2008-09-02,10.24,11.14,9.25,9.75,160400,9.75
2008-08-01,10.01,10.99,8.98,10.04,194300,10.04
2008-07-01,9.91,10.64,8.77,10.01,201900,10.01
2008-06-02,11.06,13.26,9.90,10.00,296300,10.00
2008-05-01,10.21,13.10,10.12,10.98,168500,10.98
2008-04-01,11.35,12.82,10.06,10.27,176000,10.27
2008-03-03,11.54,12.38,9.42,11.25,209900,11.25
2008-02-01,12.33,13.49,10.41,11.54,183000,11.54
2008-01-02,13.58,13.79,7.76,12.21,341100,12.21
2007-12-03,13.93,14.65,13.48,13.76,169500,13.76
2007-11-01,15.50,17.219999,12.48,14.05,248500,14.05
2007-10-01,10.60,16.299999,10.50,15.76,143300,15.76
2007-09-04,13.75,13.75,10.10,10.50,126300,10.50
2007-08-01,14.25,14.65,12.36,12.80,64700,12.80
2007-07-20,13.72,15.54,13.06,14.25,689800,14.25
